year,date_,time,race,sex,age,wound,location,point_x,point_y,fatal
2018,2018-08-03 00:00:00+00,17:37:00,W,M,39,Multiple,3100 BLOCK HARTVILLE ST,-75.1201635,39.99583568,0
2018,2018-09-18 00:00:00+00,03:00:00,B,M,21,Leg,2700 BLOCK Emerald St,-75.12334954,39.98796306,0
2018,2018-10-01 00:00:00+00,13:23:00,B,M,33,Leg,2900 BLOCK A Street,-75.12831273,39.99376876,0
2018,2018-10-01 00:00:00+00,13:23:00,W,F,45,Leg,2900 BLOCK A Street,-75.12831273,39.99376876,0
2018,2018-10-01 00:00:00+00,13:23:00,A,M,31,buttocks,2900 BLOCK A Street,-75.12831273,39.99376876,0
2018,2018-10-26 00:00:00+00,22:55:00,W,M,26,Back,200 BLOCK E INDIANA AVE,-75.12637683,39.99497236,0
2018,2018-10-26 00:00:00+00,22:55:00,W,M,21,Multiple,200 BLOCK E INDIANA AVE,-75.12637683,39.99497236,0
2018,2018-01-19 00:00:00+00,20:54:00,W,M,34,Leg,200 BLOCK E Indiana Ave,-75.12788847,39.99517096,0
2018,2018-01-19 00:00:00+00,20:54:00,W,F,21,Arm,200 BLOCK E Indiana Ave,-75.12788847,39.99517096,0
2018,2018-04-09 00:00:00+00,21:20:00,W,M,17,Arm,2000 BLOCK E Cambria St,-75.11838967,39.99043011,0
2018,2018-05-14 00:00:00+00,23:45:00,W,M,26,Chest,2000 BLOCK E Schiller St,-75.10493538,39.99695806,0
2018,2018-06-08 00:00:00+00,01:09:00,B,M,22,Back,900 BLOCK E Westmorland St,-75.11281997,39.99802225,1
2018,2018-06-19 00:00:00+00,16:45:00,B,M,30,Chest,1800 BLOCK E Willard St,-75.11154115,39.99743821,1
2018,2018-07-05 00:00:00+00,00:05:00,W,M,25,Chest,3100 BLOCK Weymouth St,-75.11723373,39.99537997,1
2020,2020-06-29 00:00:00+00,23:00:00,W,M,33,Head,1900 BLOCK E SOMERSET ST,-75.12098086,39.98973307,1
2020,2020-06-28 00:00:00+00,23:10:00,W,M,29,HEAD,1900 BLOCK E SOMERSET ST,-75.12098086,39.98973307,1
2020,2020-06-21 00:00:00+00,12:20:00,W,M,38,Leg,2200 BLOCK WHEATSHEAF LN,-75.09111365,39.99943173,0
2020,2020-06-02 00:00:00+00,22:20:00,B,M,54,Leg,3000 BLOCK ELLA ST,-75.12735538,39.99517166,0
2020,2020-05-31 00:00:00+00,17:07:00,B,M,52,Unknown,700 BLOCK E CLEARFIELD ST,-75.11762189,39.99537529,0
2020,2020-05-31 00:00:00+00,17:07:00,W,M,26,Leg,700 BLOCK E CLEARFIELD ST,-75.11762189,39.99537529,0
2018,2018-06-25 00:00:00+00,22:34:00,W,M,33,Chest,C & Somerset St,-75.12450632,39.99170022,0
2018,2018-08-08 00:00:00+00,17:05:00,B,M,23,Leg,3100 BLOCK F Street,-75.11745788,39.99648377,0
2018,2018-11-09 00:00:00+00,04:29:00,B,M,27,Arm,900 BLOCK E Hunting Park Ave,-75.1096236,40.01166534,0
2018,2018-11-18 00:00:00+00,22:45:00,W,M,31,Shoulder,4200 BLOCK Claridge St,-75.10319728,40.01109038,0
2018,2018-11-21 00:00:00+00,18:55:00,W,M,26,Multiple,2900 BLOCK RUTH ST,-75.11849529,39.99312338,1
2018,2018-06-07 00:00:00+00,18:19:00,B,M,23,Unknown,3100 BLOCK Custer St,-75.1167171,39.99538591,1
2020,2020-04-30 00:00:00+00,20:09:00,B,M,27,Leg,3000 BLOCK N Lee St,-75.1291885,39.99661849,0
2018,2018-02-16 00:00:00+00,12:16:00,B,M,22,Multiple,2800 BLOCK Boudinot St,-75.12349147,39.99202433,0
2018,2018-07-16 00:00:00+00,15:41:00,W,M,24,Stomach,2100 BLOCK E Ann St,-75.11429839,39.98990043,0
2018,2018-04-08 00:00:00+00,20:20:00,W,M,18,Head,3100 BLOCK A Street,-75.12769088,39.99673898,0
2018,2018-04-20 00:00:00+00,06:09:00,W,M,28,Stomach,700 BLOCK E Clearfield St,-75.11760002,39.99544774,0
2018,2018-04-20 00:00:00+00,06:09:00,B,M,29,Leg,700 BLOCK E Clearfield St,-75.11760002,39.99544774,0
2018,2018-07-09 00:00:00+00,23:48:00,W,M,23,Stomach,2000 BLOCK E Stella St,-75.1158471,39.99182224,0
2018,2018-08-03 00:00:00+00,16:18:00,B,M,17,back,3400 BLOCK H STREET,-75.11261892,40.000473,1
2018,2018-08-03 00:00:00+00,16:18:00,W,F,20,Leg,3400 BLOCK H STREET,-75.11261892,40.000473,0
2018,2018-08-03 00:00:00+00,16:18:00,B,M,29,Stomach,3400 BLOCK H STREET,-75.11261892,40.000473,0
2018,2018-08-10 00:00:00+00,02:11:00,W,M,23,Leg,3000 BLOCK N Water St,-75.12874729,39.9964797,0
2018,2018-08-17 00:00:00+00,02:15:00,W,M,22,Leg,200 BLOCK E CLEARFIELD ST,-75.12757268,39.99666503,0
2018,2018-08-17 00:00:00+00,02:15:00,W,M,45,Foot,200 BLOCK E CLEARFIELD ST,-75.12757268,39.99666503,0
2018,2018-10-22 00:00:00+00,00:30:00,W,M,22,Multiple,3200 BLOCK G Street,-75.11541565,39.99700908,0
2018,2018-10-25 00:00:00+00,12:30:00,W,M,29,Multiple,2800 BLOCK CORAL ST,-75.11904478,39.98855815,0
2018,2018-12-04 00:00:00+00,12:14:00,W,M,38,Multiple,100 BLOCK E Cambria St,-75.13019748,39.99395556,1
2018,2018-10-06 00:00:00+00,15:23:00,B,F,33,Hand,0 BLOCK E Silver St,-75.12881982,39.99144228,0
2018,2018-11-22 00:00:00+00,18:45:00,B,M,29,Multiple,2100 BLOCK E CAMBRIA ST,-75.11673509,39.98855612,0
2018,2018-05-15 00:00:00+00,02:14:00,W,M,56,Head,300 BLOCK E Indiana St,-75.12408804,39.99467569,1
2018,2018-10-18 00:00:00+00,22:12:00,W,M,33,Hand,2900 BLOCK Ella St,-75.12750515,39.99456169,0
2019,2019-04-27 00:00:00+00,12:47:00,B,M,22,Multiple,1500 BLOCK E Wingohocking St,-75.09728401,40.01376624,1
2019,2019-05-22 00:00:00+00,13:38:00,B,M,18,Ankle,3100 BLOCK Jasper St,-75.11361545,39.99441051,0
2019,2019-05-22 00:00:00+00,13:38:00,B,M,23,Back,3100 BLOCK Jasper St,-75.11361545,39.99441051,0
2019,2019-08-05 00:00:00+00,14:55:00,B,M,32,Multiple,1800 BLOCK Hart Ln,-75.12153815,39.99196234,0
2022,2022-07-04 00:00:00+00,22:07:00,W,M,36,Foot,600 BLOCK E CLEMENTINE ST,-75.11791616,39.99587557,0
2022,2022-03-22 00:00:00+00,00:01:00,W,M,47,Arm,2000 BLOCK STERNER ST,-75.12201118,39.98855595,0
2022,2022-03-16 00:00:00+00,16:59:00,W,M,42,Multiple,2200 BLOCK E ALLEGHENY AVE,-75.16603312,40.00294534,0
2022,2022-02-11 00:00:00+00,16:06:00,B,M,36,Multiple,1800 BLOCK E ALLEGHENY AVE,-75.11240536,39.99523631,0
2022,2022-02-05 00:00:00+00,22:00:00,W,M,20,Multiple,4600 BLOCK H STREET,-75.10871233,40.01878423,0
2022,2022-01-27 00:00:00+00,09:39:00,B,M,23,Multiple,2900 BLOCK CASTOR AVE,-75.08716944,39.98616573,0
2022,2022-01-03 00:00:00+00,05:02:00,B,M,34,Head,1800 BLOCK E ORLEANS ST,-75.11826169,39.99376544,0
2022,2022-04-14 00:00:00+00,13:25:00,W,M,22,Multiple,3400 BLOCK BRADDOCK ST,-75.1048893,39.99707697,0
2022,2022-01-01 00:00:00+00,08:05:00,W,M,27,Multiple,3900 BLOCK FRANKFORD AVE,-75.09383368,40.00430745,0
2020,2020-05-08 00:00:00+00,03:32:00,W,M,24,Head,100 BLOCK E INDIANA ST,-75.12986664,39.99544836,1
2022,2022-01-01 00:00:00+00,08:05:00,W,M,,Abdomen,3900 BLOCK FRANKFORD AVE,-75.09383368,40.00430745,0
2022,2022-01-01 00:00:00+00,08:05:00,U,M,23,Abdomen,3900 BLOCK FRANKFORD AVE,-75.09383368,40.00430745,0
2022,2022-01-01 00:00:00+00,08:05:00,B,M,23,Leg,3900 BLOCK FRANKFORD AVE,-75.09383368,40.00430745,0
2020,2020-03-09 00:00:00+00,16:52:00,W,M,43,Multiple,200 BLOCK E Cambria St,-75.12762577,39.9936027,0
2020,2020-03-09 00:00:00+00,16:52:00,B,M,38,Leg,200 BLOCK E Cambria St,-75.12762577,39.9936027,0
2020,2020-05-15 00:00:00+00,23:15:00,B,M,40,Buttocks,3100 BLOCK E STREET,-75.11969933,39.99577295,0
2020,2020-05-24 00:00:00+00,15:00:00,B,M,29,Shoulder,3100 BLOCK F ST,-75.11774684,39.99544792,0
2019,2019-01-09 00:00:00+00,02:57:00,W,M,22,Stomach,2800 BLOCK Front St,-75.13006293,39.99382204,0
2019,2019-03-04 00:00:00+00,13:35:00,B,M,27,Multiple,1800 BLOCK Hart Ln,-75.12102498,39.99125165,1
2019,2019-03-04 00:00:00+00,13:35:00,B,M,25,Back,1800 BLOCK Hart Ln,-75.12102498,39.99125165,0
2019,2019-03-05 00:00:00+00,18:16:00,W,M,30,Head,300 BLOCK E William St,-75.12592085,39.99302551,0
2019,2019-06-12 00:00:00+00,19:22:00,B,M,31,Multiple,300 BLOCK E Somerset St,-75.12471325,39.99176268,1
2019,2019-08-20 00:00:00+00,03:37:00,W,M,25,Multiple,100 BLOCK E Somerset St,-75.12888202,39.99228041,1
2019,2019-10-06 00:00:00+00,22:59:00,B,M,25,Multiple,1300 BLOCK Steinber St,-75.10226706,40.00388209,1
2019,2019-10-29 00:00:00+00,22:17:00,W,M,33,Chest,3300 BLOCK Malta St,-75.1112646,39.99898381,0
2019,2019-12-06 00:00:00+00,19:45:00,B,M,21,Arm,1800 BLOCK Hart Ln,-75.12153815,39.99196234,0
2019,2019-12-24 00:00:00+00,10:11:00,B,M,23,Multiple,3200 BLOCK H ST,-75.11321233,39.99694074,0
2020,2020-05-31 00:00:00+00,09:10:00,W,M,59,Shoulder,3000 BLOCK POTTER ST,-75.11669707,39.99521108,0
2020,2020-07-02 00:00:00+00,21:10:00,B,M,18,Ankle,3500 BLOCK EMERALD ST,-75.1033405,39.9983661,0
2020,2020-01-17 00:00:00+00,19:30:00,B,M,30,Stomach,100 BLOCK E Wishart St,-75.12768547,39.99778456,0
2020,2020-05-02 00:00:00+00,13:16:00,B,M,19,Hip,600 BLOCK E CLEARFIELD ST,-75.11870386,39.99553935,0
2020,2020-08-14 00:00:00+00,11:49:00,B,M,22,Multiple,200 BLOCK E CLEARFIELD ST,-75.12717998,39.9966123,1
2020,2020-09-15 00:00:00+00,22:05:00,W,F,28,Multiple,1900 BLOCK E SOMERSET ST,-75.12119041,39.98996494,0
2020,2020-10-28 00:00:00+00,03:45:00,B,M,38,Multiple,800 BLOCK E ALLEGHENY AVE,-75.11534483,39.99666849,0
2022,2022-07-21 00:00:00+00,04:11:00,W,M,17,Leg,2800 BLOCK N LEE ST,-75.12978614,39.99342857,0
2022,2022-04-08 00:00:00+00,15:26:00,W,M,30,Stomach,3400 BLOCK HELEN ST,-75.10554837,39.99800592,0
2022,2022-04-02 00:00:00+00,19:32:00,B,M,19,Arm,3000 BLOCK RUTH ST,-75.11626857,39.9943504,0
2022,2022-03-21 00:00:00+00,17:04:00,W,M,34,Leg,1300 BLOCK E ERIE AVE,-75.10284856,40.0055379,0
2022,2022-02-21 00:00:00+00,00:00:00,W,M,35,Multiple/Head,2000 BLOCK E ELKHART ST,-75.11471578,39.99212173,0
2020,2020-10-31 00:00:00+00,16:05:00,B,M,26,Chest,900 BLOCK E HUNTING PARK AVE,-75.10923093,40.01161346,1
2020,2020-10-31 00:00:00+00,12:05:00,W,M,53,Leg,900 BLOCK E HUNTING PARK AVE,-75.10923093,40.01161346,0
2020,2020-11-24 00:00:00+00,12:43:00,W,M,33,Back,2800 BLOCK D STREET,-75.12249114,39.99278356,0
2020,2020-04-20 00:00:00+00,20:12:00,B,M,29,Multiple,2900 BLOCK Amber St,-75.11672796,39.98869089,0
2020,2020-04-23 00:00:00+00,21:06:00,W,M,30,Multiple,1600 BLOCK Worrell St,-75.0961334,40.00767529,0
2020,2020-05-23 00:00:00+00,18:24:00,B,M,19,Multiple,900 BLOCK E SCHILLER ST,-75.11072054,40.00033328,0
2020,2020-06-23 00:00:00+00,19:55:00,W,M,40,Chest,2800 BLOCK EMERALD ST,-75.1198911,39.98977266,0
2020,2020-06-30 00:00:00+00,05:00:00,B,M,45,ARM,2300 BLOCK E ANN ST,-75.11234673,39.98698172,0
2020,2020-07-05 00:00:00+00,00:01:00,W,M,42,Chest,4200 BLOCK L STREET,-75.10234659,40.01166722,0
2020,2020-07-16 00:00:00+00,04:30:00,B,M,26,Abdomen,2800 BLOCK KENSINGTON AVE,-75.12254607,39.99151728,0
2020,2020-07-26 00:00:00+00,22:46:00,B,M,31,Multiple,2800 BLOCK JASPER ST,-75.12122573,39.99051666,0
2020,2020-08-09 00:00:00+00,01:20:00,B,M,26,Buttocks,2800 BLOCK KENSINGTON AVE,-75.12254607,39.99151728,0
2020,2020-08-12 00:00:00+00,23:50:00,W,M,31,Chest,3000 BLOCK N WATER ST,-75.12882785,39.99609621,0
2020,2020-09-02 00:00:00+00,14:04:00,B,M,22,Multiple,4300 BLOCK M STREET,-75.09951823,40.01284012,0
2020,2020-09-05 00:00:00+00,06:44:00,B,M,19,Back,3500 BLOCK EMERALD ST,-75.10317471,39.9984555,1
2020,2020-10-18 00:00:00+00,23:50:00,W,M,29,Leg,2800 BLOCK N LEE ST,-75.13003607,39.99251201,0
2020,2020-10-20 00:00:00+00,01:09:00,B,M,38,Leg,3100 BLOCK E STREET,-75.11960348,39.99685748,0
2016,2016-12-22 00:00:00+00,23:30:00,W,F,20,Arm,500 BLOCK E Allegheny Ave,-75.11978215,39.99708362,0
2019,2019-08-09 00:00:00+00,13:41:00,B,M,30,Multiple,1800 BLOCK E ALLEGHENY AVE,-75.11340569,39.9964541,1
2019,2019-12-03 00:00:00+00,16:36:00,B,M,26,Ankle,800 BLOCK E HILTON ST,-75.1151932,39.99725132,0
2019,2019-04-01 00:00:00+00,10:13:00,B,M,20,Chest,3600 BLOCK Amber St,-75.10035648,39.99723919,0
2019,2019-05-15 00:00:00+00,23:00:00,B,M,32,Head,1900 BLOCK E Madison St,-75.1108811,39.99557902,0
2019,2019-05-15 00:00:00+00,23:00:00,B,M,31,Arm,1900 BLOCK E Madison St,-75.1108811,39.99557902,0
2019,2019-05-22 00:00:00+00,08:37:00,W,M,41,Shoulder,1500 BLOCK E Lycoming St,-75.09663599,40.00838731,0
2019,2019-08-08 00:00:00+00,01:25:00,W,F,23,Multiple,200 BLOCK E Indiana Ave,-75.12618421,39.99494771,0
2019,2019-08-08 00:00:00+00,01:25:00,W,M,23,Multiple,200 BLOCK E Indiana Ave,-75.12618421,39.99494771,0
2019,2019-08-09 00:00:00+00,22:48:00,B,M,20,Back,400 BLOCK E CAMBRIA ST,-75.12290894,39.99298888,0
2020,2020-10-27 00:00:00+00,05:05:00,W,M,29,Neck,4300 BLOCK CASTOR AVE,-75.0976163,40.01258942,0
2020,2020-10-29 00:00:00+00,03:15:00,B,M,62,Chest,2800 BLOCK RUTH ST,-75.12110583,39.99166314,0
2020,2020-11-06 00:00:00+00,00:20:00,W,M,27,Ankle,3000 BLOCK A STREET,-75.12786915,39.99664453,0
2020,2020-11-07 00:00:00+00,00:30:00,B,M,25,Multiple,2700 BLOCK JASPER ST,-75.12296175,39.98959924,0
2020,2020-11-07 00:00:00+00,00:30:00,B,M,30,Multiple,2700 BLOCK JASPER ST,-75.12296175,39.98959924,0
2020,2020-11-12 00:00:00+00,22:55:00,U,M,,Multiple,1900 BLOCK E CLEMENTINE ST,-75.11375812,39.99393813,0
2020,2020-11-23 00:00:00+00,19:35:00,W,M,38,Leg,3000 BLOCK A STREET,-75.12789693,39.99592921,0
2020,2020-11-24 00:00:00+00,12:43:00,W,M,30,Multiple,2800 BLOCK D STREET,-75.12249114,39.99278356,0
2020,2020-11-24 00:00:00+00,20:00:00,W,F,8,Leg,800 BLOCK E ALLEGHENY AVE,-75.11534483,39.99666849,0
2022,2022-08-04 00:00:00+00,03:54:00,W,M,59,Leg,2900 BLOCK HARTVILLE ST,-75.1205897,39.99384143,0
2022,2022-07-18 00:00:00+00,16:33:00,B,M,35,Chest,3100 BLOCK CUSTER ST,-75.11654894,39.99640524,0
2023,2023-11-10 00:00:00+00,01:56:00,W,M,17,Back,100 BLOCK E LIPPINCOTT ST,-75.12874892,39.99757067,0
2018,2018-01-30 00:00:00+00,13:00:00,B,M,16,Foot,3100 BLOCK Kensington Ave,-75.1139724,39.99623957,0
2018,2018-04-29 00:00:00+00,18:59:00,B,M,38,Foot,3200 BLOCK Shelbourne St,-75.11375789,39.99679836,0
2018,2018-05-10 00:00:00+00,09:40:00,B,M,28,Multiple,1800 BLOCK E Clementine St,-75.11414042,39.99485896,0
2019,2019-11-02 00:00:00+00,19:15:00,B,M,32,Multiple,3000 BLOCK Ruth St,-75.11585848,39.9945734,1
2019,2019-11-05 00:00:00+00,19:23:00,W,F,26,Multiple,3800 BLOCK Jasper St,-75.09773798,40.00373537,0
2019,2019-12-05 00:00:00+00,17:46:00,B,M,31,Arm,2900 BLOCK KENSINGTON AV,-75.119508,39.99306642,0
2019,2019-12-26 00:00:00+00,17:56:00,W,M,41,Back,1800 BLOCK E Allegheny Ave,-75.11243451,39.99526799,0
2019,2019-01-10 00:00:00+00,14:56:00,W,M,27,Leg,0 BLOCK E Seltzer St,-75.12928831,39.99191862,0
2019,2019-01-19 00:00:00+00,03:15:00,B,M,29,Head,800 BLOCK E Allegheny Ave,-75.1144481,39.99671746,1
2019,2019-01-25 00:00:00+00,16:23:00,W,M,16,Multiple,800 BLOCK E Ontario St,-75.11420926,39.99973356,0
2019,2019-06-13 00:00:00+00,21:44:00,W,M,39,Multiple,2800 BLOCK N Swanson St,-75.1291338,39.99239202,0
2019,2019-06-15 00:00:00+00,04:20:00,W,F,27,Buttocks,2700 BLOCK Frankford Ave,-75.12123435,39.98812824,0
2019,2019-10-04 00:00:00+00,15:58:00,W,M,28,Head,3100 BLOCK D Street,-75.12169922,39.99634985,0
2019,2019-10-26 00:00:00+00,12:46:00,W,M,35,Chest,400 BLOCK E Hart Ln,-75.12288665,39.99396031,0
2019,2019-11-08 00:00:00+00,17:46:00,B,M,21,Leg,3000 BLOCK Rorer St,-75.12090851,39.99479058,0
2019,2019-11-09 00:00:00+00,20:00:00,B,M,23,Leg,4200 BLOCK Ormond St,-75.09683456,40.01010583,0
2023,2023-08-02 00:00:00+00,07:22:00,B,F,18,Shoulder,1900 BLOCK E WISHART ST,-75.11284773,39.9945721,0
2023,2023-06-04 00:00:00+00,01:31:00,B,M,24,Multiple,1800 BLOCK HART LN,-75.12153815,39.99196234,0
2020,2020-11-20 00:00:00+00,00:45:00,W,M,38,Hand,300 BLOCK E INDIANA AVE,-75.12600031,39.99494538,0
2020,2020-11-19 00:00:00+00,23:08:00,W,M,24,Shoulder,800 BLOCK E ALLEGHENY AVE,-75.11505212,39.99679539,0
2020,2020-10-31 00:00:00+00,20:29:00,W,M,28,Abdomen,700 BLOCK E CLEARFIELD ST,-75.11762189,39.99537529,0
2020,2020-10-27 00:00:00+00,22:20:00,B,M,28,Leg,3600 BLOCK ARAMINGO AVE,-75.09535161,39.99439145,0
2020,2020-10-13 00:00:00+00,09:36:00,B,M,30,Leg,200 BLOCK E INDIANA AVE,-75.12689373,39.99511339,0
2020,2020-09-29 00:00:00+00,23:40:00,W,M,23,Leg,2900 BLOCK KIP ST,-75.12704569,39.99358257,0
2020,2020-09-15 00:00:00+00,14:03:00,B,M,23,Chest,1800 BLOCK E THAYER ST,-75.1085882,39.99799184,1
2020,2020-08-02 00:00:00+00,20:19:00,W,M,29,Unknown,2000 BLOCK HART LANE,-75.11983701,39.98966753,0
2020,2020-08-01 00:00:00+00,16:00:00,W,M,25,Multiple,3800 BLOCK ARAMINGO AVE,-75.09201389,39.99591892,0
2023,2023-06-01 00:00:00+00,22:25:00,B,F,15,Multiple,3100 BLOCK G ST,-75.11565596,39.99600836,0
2020,2020-08-02 00:00:00+00,00:00:00,W,M,35,Multiple/Head,3800 BLOCK ARAMINGO AVE,-75.09201389,39.99591892,1
2020,2020-06-28 00:00:00+00,19:10:00,W,M,45,LEG,1900 BLOCK E SOMERSET ST,-75.12098086,39.98973307,0
2020,2020-06-28 00:00:00+00,15:10:00,W,M,21,LEG,1900 BLOCK E SOMERSET ST,-75.12098086,39.98973307,0
2022,2022-02-20 00:00:00+00,13:12:00,B,M,49,Multiple,1800 BLOCK E MONMOUTH ST,-75.11953005,39.99281682,0
2019,2019-02-21 00:00:00+00,15:46:00,W,M,36,Ankle,3000 BLOCK N Water St,-75.12863866,39.99666324,0
2019,2019-03-24 00:00:00+00,12:47:00,W,M,33,Multiple,100 BLOCK E Clearfield St,-75.12955089,39.99694391,0
2019,2019-03-24 00:00:00+00,12:47:00,W,M,23,Multiple,100 BLOCK E Clearfield St,-75.12955089,39.99694391,0
2019,2019-06-05 00:00:00+00,00:12:00,B,M,18,Leg,3500 BLOCK Joyce St,-75.1037845,39.99729705,0
2019,2019-07-16 00:00:00+00,06:40:00,W,M,28,Multiple,100 BLOCK E Clearfield St,-75.12955089,39.99694391,1
2019,2019-08-17 00:00:00+00,12:10:00,B,M,27,Multiple,3100 BLOCK E Street,-75.11950554,39.99635424,1
2019,2019-09-16 00:00:00+00,23:00:00,B,M,18,Leg,3100 BLOCK B Street,-75.12575101,39.99649144,0
2019,2019-09-24 00:00:00+00,01:33:00,W,M,26,Head,2800 BLOCK Ormes St,-75.12583712,39.99228505,1
2023,2023-05-06 00:00:00+00,12:35:00,W,F,28,Multiple,800 BLOCK E MADISON ST,-75.11515048,39.99757128,0
2021,2021-08-21 00:00:00+00,21:17:00,B,M,34,Multiple,3100 BLOCK KENSINGTON AVE,-75.11413998,39.99601417,0
2021,2021-01-10 00:00:00+00,10:50:00,B,M,24,Multiple,1800 BLOCK E ALLEGHENY AVE,-75.11320866,39.99614653,0
2021,2021-01-10 00:00:00+00,10:50:00,W,M,46,Head,1800 BLOCK E ALLEGHENY AVE,-75.11320866,39.99614653,0
2021,2021-12-22 00:00:00+00,13:27:00,B,M,25,Head,3000 BLOCK RUTH ST,-75.11688363,39.99401508,1
2021,2021-02-22 00:00:00+00,21:17:00,W,M,31,Leg,2000 BLOCK E WISHART ST,-75.11152717,39.99297152,0
2021,2021-11-17 00:00:00+00,15:48:00,B,M,25,Multiple/Head,1100 BLOCK E VENANGO ST,-75.1065405,40.00185321,1
2021,2021-06-28 00:00:00+00,16:22:00,B,F,21,Stomach,200 BLOCK E CAMBRIA ST,-75.12662642,39.99347245,1
2021,2021-04-06 00:00:00+00,13:00:00,W,M,43,Chest,800 BLOCK E MADISON ST,-75.11484748,39.99753242,1
2019,2019-10-04 00:00:00+00,15:58:00,B,M,22,Stomach,3100 BLOCK D Street,-75.12169922,39.99634985,0
2019,2019-10-10 00:00:00+00,22:38:00,B,M,22,Leg,200 BLOCK E Cambria St,-75.12741215,39.99364648,0
2019,2019-10-10 00:00:00+00,22:28:00,B,M,29,Multiple,200 BLOCK E Cambria St,-75.12741215,39.99364648,1
2019,2019-12-25 00:00:00+00,16:49:00,B,M,35,Chest,2000 BLOCK E CAMBRIA ST,-75.11676093,39.98875434,1
2025,2025-01-14 00:00:00+00,17:07:00,B,M,40,Multiple,3300 BLOCK H ST,-75.11292228,39.99828235,1
2018,2018-07-16 00:00:00+00,21:45:00,B,F,39,Hand,1800 BLOCK E Tioga St,-75.10529216,39.99906381,0
2018,2018-08-17 00:00:00+00,18:13:00,B,M,18,Multiple,4300 BLOCK POTTER ST,-75.09494179,40.01159105,1
2018,2018-08-29 00:00:00+00,23:00:00,W,M,24,Chest,2000 BLOCK E LIPPINCOTT ST,-75.11111622,39.99163122,0
2018,2018-10-29 00:00:00+00,23:05:00,B,M,32,Arm,3200 BLOCK Shelbourne St,-75.11375789,39.99679836,0
2018,2018-11-07 00:00:00+00,07:05:00,W,M,22,Stomach,2900 BLOCK Kip St,-75.12704569,39.99358257,0
2018,2018-12-20 00:00:00+00,10:14:00,B,M,19,Chest,3100 BLOCK Jasper St,-75.11347703,39.99447816,1
2021,2021-09-16 00:00:00+00,20:43:00,B,M,49,Multiple,2900 BLOCK WEIKEL ST,-75.1129219,39.98748153,0
2021,2021-09-16 00:00:00+00,20:43:00,B,M,19,Chest,2900 BLOCK WEIKEL ST,-75.1129219,39.98748153,1
2020,2020-08-09 00:00:00+00,21:15:00,B,M,19,Multiple,1800 BLOCK LIPPINCOT ST,-75.1144613,39.99583262,0
2020,2020-11-04 00:00:00+00,18:18:00,B,M,19,Leg,500 BLOCK E INDIANA AVE,-75.12169019,39.99438965,0
2020,2020-12-10 00:00:00+00,18:35:00,W,M,35,Leg,1800 BLOCK TORRESDALE AVE,-75.09586116,40.00580318,0
2020,2020-12-15 00:00:00+00,20:13:00,W,F,,Chest,2900 BLOCK HURLEY ST,-75.1226393,39.99357536,0
2020,2020-06-01 00:00:00+00,13:21:00,W,M,30,Multiple,3100 BLOCK TULIP ST,-75.10974117,39.9884139,0
2020,2020-06-04 00:00:00+00,23:40:00,B,M,30,Buttocks,2800 BLOCK N FRONT ST,-75.1302545,39.99364247,0
2021,2021-10-30 00:00:00+00,01:25:00,W,M,47,Head,2700 BLOCK C STREET,-75.12475923,39.99075856,1
2021,2021-05-09 00:00:00+00,19:35:00,B,M,26,MULTI,800 BLOCK E ALLEGHENY AVE,-75.11528018,39.99682381,1
2021,2021-05-09 00:00:00+00,23:35:00,W,M,33,MULTI,800 BLOCK E ALLEGHENY AVE,-75.11528018,39.99682381,0
2021,2021-05-09 00:00:00+00,23:35:00,W,F,26,FOOT,800 BLOCK E ALLEGHENY AVE,-75.11528018,39.99682381,0
2021,2021-05-04 00:00:00+00,23:50:00,W,M,25,Leg,3000 BLOCK A STREET,-75.12802859,39.99531089,0
2021,2021-05-01 00:00:00+00,21:56:00,W,M,33,Multiple/Head,2000 BLOCK E SILVER ST,-75.12162188,39.98875719,1
2021,2021-03-27 00:00:00+00,16:43:00,W,M,30,Multiple,3100 BLOCK N LEE ST,-75.12902777,39.99722694,1
2020,2020-03-30 00:00:00+00,00:37:00,W,M,41,Head,3100 BLOCK KENSINGTON AVE,-75.11550576,39.99540905,1
2020,2020-04-02 00:00:00+00,20:30:00,B,M,32,Back,3100 BLOCK G STREET,-75.11581418,39.99527036,0
2020,2020-04-13 00:00:00+00,00:53:00,B,M,28,Multiple,3600 BLOCK KENSINGTON AVE,-75.10343549,40.00175217,1
2020,2020-04-13 00:00:00+00,00:53:00,B,M,58,Multiple,3600 BLOCK KENSINGTON AVE,-75.10343549,40.00175217,0
2020,2020-04-12 00:00:00+00,20:53:00,W,M,52,Back,3600 BLOCK KENSINGTON AVE,-75.10343549,40.00175217,0
2021,2021-01-22 00:00:00+00,07:02:00,W,M,46,Arm,2900 BLOCK EMERALD ST,-75.11808679,39.99071665,0
2021,2021-01-08 00:00:00+00,16:00:00,B,F,36,Hand,3000 BLOCK N WATER ST,-75.12896991,39.99543544,0
2015,2015-11-16 00:00:00+00,03:00:00,W,F,23,Arm,2000 BLOCK Buckius St,-75.09436093,40.00266051,0
2021,2021-12-31 00:00:00+00,01:55:00,W,M,29,Back,3000 BLOCK A ST,-75.12802859,39.99531089,1
2021,2021-12-27 00:00:00+00,09:15:00,B,F,44,Back,200 BLOCK E CAMBRIA ST,-75.12824517,39.99371927,0
2021,2021-12-27 00:00:00+00,09:15:00,W,M,46,Leg,200 BLOCK E CAMBRIA ST,-75.12824517,39.99371927,0
